"No.","Time","Source","Destination","Protocol","Length","Info"
"4833","231.251670","192.168.1.216","192.168.1.2","TCP","55","[TCP Keep-Alive] 49719  >  445 [ACK] Seq=5152 Ack=1525 Win=2102272 Len=1"
"4834","231.251916","192.168.1.2","192.168.1.216","TCP","66","[TCP Keep-Alive ACK] 445  >  49719 [ACK] Seq=1525 Ack=5153 Win=2100992 Len=0 SLE=5152 SRE=5153"
"4835","240.001711","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4836","241.516482","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4837","243.017082","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4838","244.595829","ASUSTekC_32:58:f9","Cisco_f6:df:0a","ARP","42","Who has 192.168.1.1? Tell 192.168.1.216"
"4839","244.596049","Cisco_f6:df:0a","ASUSTekC_32:58:f9","ARP","42","192.168.1.1 is at 1c:17:d3:f6:df:0a"
"4840","261.267517","192.168.1.216","192.168.1.2","TCP","55","[TCP Keep-Alive] 49719  >  445 [ACK] Seq=5152 Ack=1525 Win=2102272 Len=1"
"4841","261.267967","192.168.1.2","192.168.1.216","TCP","66","[TCP Keep-Alive ACK] 445  >  49719 [ACK] Seq=1525 Ack=5153 Win=2100992 Len=0 SLE=5152 SRE=5153"
"4842","266.266530","Dell_62:ae:26","ASUSTekC_32:58:f9","ARP","42","Who has 192.168.1.216? Tell 192.168.1.2"
"4843","266.266732","ASUSTekC_32:58:f9","Dell_62:ae:26","ARP","42","192.168.1.216 is at 9c:5c:8e:32:58:f9"
"4844","321.283651","192.168.1.2","192.168.1.216","TCP","55","[TCP Keep-Alive] 445  >  49719 [ACK] Seq=1524 Ack=5153 Win=2100992 Len=1"
"4845","321.284073","192.168.1.216","192.168.1.2","TCP","66","[TCP Keep-Alive ACK] 49719  >  445 [ACK] Seq=5153 Ack=1525 Win=2102272 Len=0 SLE=1524 SRE=1525"
"4846","326.096552","ASUSTekC_32:58:f9","Dell_62:ae:26","ARP","42","Who has 192.168.1.2? Tell 192.168.1.216"
"4847","326.096702","Dell_62:ae:26","ASUSTekC_32:58:f9","ARP","42","192.168.1.2 is at 20:47:47:62:ae:26"
"4848","333.099191","192.168.1.216","52.168.112.67","TCP","66","49739  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4849","333.165434","52.168.112.67","192.168.1.216","TCP","58","443  >  49739 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"4850","333.165758","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"4851","333.166278","192.168.1.216","52.168.112.67","TLSv1.2","283","Client Hello"
"4852","333.166562","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=1 Ack=230 Win=64240 Len=0"
"4853","333.255597","52.168.112.67","192.168.1.216","TCP","1514","443  >  49739 [PSH, ACK] Seq=1 Ack=230 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4854","333.255817","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=230 Ack=1461 Win=65535 Len=0"
"4855","333.256863","52.168.112.67","192.168.1.216","TCP","1514","443  >  49739 [ACK] Seq=1461 Ack=230 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4856","333.256867","52.168.112.67","192.168.1.216","TCP","1514","443  >  49739 [PSH, ACK] Seq=2921 Ack=230 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4857","333.257087","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=230 Ack=4381 Win=65535 Len=0"
"4858","333.257596","52.168.112.67","192.168.1.216","TCP","1514","443  >  49739 [ACK] Seq=4381 Ack=230 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4859","333.257599","52.168.112.67","192.168.1.216","TLSv1.2","424","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"4860","333.257779","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=230 Ack=6211 Win=65535 Len=0"
"4861","333.261085","192.168.1.216","52.168.112.67","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4862","333.261203","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=6211 Ack=388 Win=64240 Len=0"
"4863","333.328452","52.168.112.67","192.168.1.216","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"4864","333.328956","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=388 Ack=6262 Win=65535 Len=0"
"4865","333.330188","192.168.1.216","52.168.112.67","TLSv1.2","912","Application Data"
"4866","333.330467","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=6262 Ack=1246 Win=64240 Len=0"
"4867","333.330470","192.168.1.216","52.168.112.67","TCP","1514","49739  >  443 [ACK] Seq=1246 Ack=6262 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"4868","333.330479","192.168.1.216","52.168.112.67","TCP","1514","49739  >  443 [ACK] Seq=2706 Ack=6262 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"4869","333.330482","192.168.1.216","52.168.112.67","TCP","1514","49739  >  443 [ACK] Seq=4166 Ack=6262 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"4870","333.330484","192.168.1.216","52.168.112.67","TLSv1.2","1439","Application Data"
"4871","333.330861","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=6262 Ack=2706 Win=64240 Len=0"
"4872","333.330977","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=6262 Ack=4166 Win=64240 Len=0"
"4873","333.331025","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=6262 Ack=5626 Win=64240 Len=0"
"4874","333.331048","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=6262 Ack=7011 Win=64240 Len=0"
"4875","333.399904","52.168.112.67","192.168.1.216","TLSv1.2","108","Application Data"
"4876","333.400394","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=7011 Ack=6316 Win=65535 Len=0"
"4877","333.466755","52.168.112.67","192.168.1.216","TLSv1.2","461","Application Data"
"4878","333.467307","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=7011 Ack=6723 Win=65535 Len=0"
"4879","360.020077","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4880","361.520467","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4881","363.081967","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4882","364.598496","ASUSTekC_32:58:f9","Cisco_f6:df:0a","ARP","42","Who has 192.168.1.1? Tell 192.168.1.216"
"4883","364.598595","Cisco_f6:df:0a","ASUSTekC_32:58:f9","ARP","42","192.168.1.1 is at 1c:17:d3:f6:df:0a"
"4884","441.301935","192.168.1.2","192.168.1.216","TCP","55","[TCP Keep-Alive] 445  >  49719 [ACK] Seq=1524 Ack=5153 Win=2100992 Len=1"
"4885","441.302105","192.168.1.216","192.168.1.2","TCP","66","[TCP Keep-Alive ACK] 49719  >  445 [ACK] Seq=5153 Ack=1525 Win=2102272 Len=0 SLE=1524 SRE=1525"
"4886","443.100499","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [FIN, ACK] Seq=7011 Ack=6723 Win=65535 Len=0"
"4887","443.100846","ASUSTekC_32:58:f9","Cisco_f6:df:0a","ARP","42","192.168.1.216 is at 9c:5c:8e:32:58:f9"
"4888","443.100900","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [ACK] Seq=6723 Ack=7012 Win=64239 Len=0"
"4889","443.168349","52.168.112.67","192.168.1.216","TCP","54","443  >  49739 [FIN, PSH, ACK] Seq=6723 Ack=7012 Win=64239 Len=0"
"4890","443.168527","192.168.1.216","52.168.112.67","TCP","54","49739  >  443 [ACK] Seq=7012 Ack=6724 Win=65535 Len=0"
"4891","446.100390","ASUSTekC_32:58:f9","Dell_62:ae:26","ARP","42","Who has 192.168.1.2? Tell 192.168.1.216"
"4892","446.100585","Dell_62:ae:26","ASUSTekC_32:58:f9","ARP","42","192.168.1.2 is at 20:47:47:62:ae:26"
"4893","480.038611","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4894","481.554088","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4895","483.117112","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4896","484.601635","ASUSTekC_32:58:f9","Cisco_f6:df:0a","ARP","42","Who has 192.168.1.1? Tell 192.168.1.216"
"4897","484.601880","Cisco_f6:df:0a","ASUSTekC_32:58:f9","ARP","42","192.168.1.1 is at 1c:17:d3:f6:df:0a"
"4898","492.578628","192.168.1.216","192.168.1.255","BROWSER","243","Host Announcement DESKTOP-GXMYNO2, Workstation, Server, NT Workstation, Potential Browser"
"4899","561.305724","192.168.1.2","192.168.1.216","TCP","55","[TCP Keep-Alive] 445  >  49719 [ACK] Seq=1524 Ack=5153 Win=2100992 Len=1"
"4900","561.306166","192.168.1.216","192.168.1.2","TCP","66","[TCP Keep-Alive ACK] 49719  >  445 [ACK] Seq=5153 Ack=1525 Win=2102272 Len=0 SLE=1524 SRE=1525"
"4901","566.102709","ASUSTekC_32:58:f9","Dell_62:ae:26","ARP","42","Who has 192.168.1.2? Tell 192.168.1.216"
"4902","566.103120","Dell_62:ae:26","ASUSTekC_32:58:f9","ARP","42","192.168.1.2 is at 20:47:47:62:ae:26"
"4903","600.041742","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4904","600.963317","192.168.1.216","192.168.1.2","SMB2","178","Ioctl Request FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"4905","600.963769","192.168.1.2","192.168.1.216","SMB2","322","Ioctl Response FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"4906","600.993088","192.168.1.216","192.168.1.2","TCP","66","49719  >  445 [ACK] Seq=5277 Ack=1793 Win=2102016 Len=0 SLE=1525 SRE=1793"
"4907","601.556427","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4908","602.712562","192.168.1.216","192.168.1.2","DNS","91","Standard query 0xc879 A settings-win.data.microsoft.com"
"4909","602.766011","192.168.1.2","192.168.1.216","DNS","154","Standard query response 0xc879 A settings-win.data.microsoft.com CNAME settingsfd-geo.trafficmanager.net A 52.183.220.149"
"4910","602.773436","192.168.1.216","52.183.220.149","TCP","66","49740  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4911","602.803899","52.183.220.149","192.168.1.216","TCP","58","443  >  49740 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"4912","602.804052","192.168.1.216","52.183.220.149","TCP","54","49740  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"4913","602.805951","192.168.1.216","52.183.220.149","TLSv1.2","270","Client Hello"
"4914","602.806037","52.183.220.149","192.168.1.216","TCP","54","443  >  49740 [ACK] Seq=1 Ack=217 Win=64240 Len=0"
"4915","602.837252","52.183.220.149","192.168.1.216","TCP","1514","443  >  49740 [PSH, ACK] Seq=1 Ack=217 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4916","602.838143","52.183.220.149","192.168.1.216","TCP","1514","443  >  49740 [ACK] Seq=1461 Ack=217 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4917","602.838146","52.183.220.149","192.168.1.216","TLSv1.2","827","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"4918","602.838265","192.168.1.216","52.183.220.149","TCP","54","49740  >  443 [ACK] Seq=217 Ack=3694 Win=64240 Len=0"
"4919","602.839367","192.168.1.216","52.183.220.149","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4920","602.839438","52.183.220.149","192.168.1.216","TCP","54","443  >  49740 [ACK] Seq=3694 Ack=310 Win=64240 Len=0"
"4921","602.873099","52.183.220.149","192.168.1.216","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"4922","602.896928","192.168.1.216","52.183.220.149","TLSv1.2","141","Application Data"
"4923","602.896976","192.168.1.216","52.183.220.149","TLSv1.2","619","Application Data"
"4924","602.897054","192.168.1.216","52.183.220.149","TLSv1.2","92","Application Data"
"4925","602.897087","52.183.220.149","192.168.1.216","TCP","54","443  >  49740 [ACK] Seq=3814 Ack=397 Win=64240 Len=0"
"4926","602.897107","52.183.220.149","192.168.1.216","TCP","54","443  >  49740 [ACK] Seq=3814 Ack=962 Win=64240 Len=0"
"4927","602.897122","52.183.220.149","192.168.1.216","TCP","54","443  >  49740 [ACK] Seq=3814 Ack=1000 Win=64240 Len=0"
"4928","602.920320","52.183.220.149","192.168.1.216","TLSv1.2","92","Application Data"
"4929","602.962677","192.168.1.216","52.183.220.149","TCP","54","49740  >  443 [ACK] Seq=1000 Ack=3852 Win=64082 Len=0"
"4930","602.972107","52.183.220.149","192.168.1.216","TLSv1.2","186","Application Data"
"4931","602.990531","192.168.1.216","52.183.220.149","TCP","54","49740  >  443 [FIN, ACK] Seq=1000 Ack=3984 Win=63950 Len=0"
"4932","602.990690","52.183.220.149","192.168.1.216","TCP","54","443  >  49740 [ACK] Seq=3984 Ack=1001 Win=64239 Len=0"
"4933","603.017390","52.183.220.149","192.168.1.216","TCP","54","443  >  49740 [FIN, PSH, ACK] Seq=3984 Ack=1001 Win=64239 Len=0"
"4934","603.017561","192.168.1.216","52.183.220.149","TCP","54","49740  >  443 [ACK] Seq=1001 Ack=3985 Win=63950 Len=0"
"4935","603.056492","192.168.1.216","192.168.1.1","NBNS","110","Refresh NB DESKTOP-GXNYNO2<20>"
"4936","608.386945","192.168.1.216","192.168.1.2","DNS","86","Standard query 0x7fca A fe2cr.update.microsoft.com"
"4937","608.412398","192.168.1.2","192.168.1.216","DNS","220","Standard query response 0x7fca A fe2cr.update.microsoft.com CNAME fe2cr.update.microsoft.com.akadns.net CNAME fe2cr.update.msft.com.trafficmanager.net A 52.249.36.204 A 52.238.248.1"
"4938","608.414928","192.168.1.216","52.249.36.204","TCP","66","49741  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4939","608.437922","52.249.36.204","192.168.1.216","TCP","58","443  >  49741 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"4940","608.438080","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"4941","608.438961","192.168.1.216","52.249.36.204","TLSv1.2","265","Client Hello"
"4942","608.439054","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=1 Ack=212 Win=64240 Len=0"
"4943","608.473955","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [PSH, ACK] Seq=1 Ack=212 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4944","608.474706","52.249.36.204","192.168.1.216","TLSv1.2","961","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"4945","608.474914","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=212 Ack=2368 Win=64240 Len=0"
"4946","608.484201","192.168.1.216","52.249.36.204","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4947","608.484344","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=2368 Ack=370 Win=64240 Len=0"
"4948","608.517687","52.249.36.204","192.168.1.216","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"4949","608.520858","192.168.1.216","52.249.36.204","TLSv1.2","141","Application Data"
"4950","608.520933","192.168.1.216","52.249.36.204","TLSv1.2","336","Application Data"
"4951","608.520973","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=2488 Ack=457 Win=64240 Len=0"
"4952","608.521042","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=2488 Ack=739 Win=64240 Len=0"
"4953","608.521043","192.168.1.216","52.249.36.204","TLSv1.2","92","Application Data"
"4954","608.521103","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=2488 Ack=777 Win=64240 Len=0"
"4955","608.521119","192.168.1.216","52.249.36.204","TLSv1.2","630","Application Data"
"4956","608.521173","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=2488 Ack=1353 Win=64240 Len=0"
"4957","608.552344","52.249.36.204","192.168.1.216","TLSv1.2","92","Application Data"
"4958","608.577038","52.249.36.204","192.168.1.216","TLSv1.2","96","Application Data"
"4959","608.577202","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=1353 Ack=2568 Win=64040 Len=0"
"4960","608.578071","52.249.36.204","192.168.1.216","TLSv1.2","559","Application Data"
"4961","608.619080","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=1353 Ack=3073 Win=63535 Len=0"
"4962","608.759505","192.168.1.216","52.249.36.204","TLSv1.2","192","Application Data"
"4963","608.759690","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=1491 Win=64240 Len=0"
"4964","608.759835","192.168.1.216","52.249.36.204","TCP","1514","49741  >  443 [ACK] Seq=1491 Ack=3073 Win=63535 Len=1460 [TCP segment of a reassembled PDU]"
"4965","608.759838","192.168.1.216","52.249.36.204","TCP","1514","49741  >  443 [ACK] Seq=2951 Ack=3073 Win=63535 Len=1460 [TCP segment of a reassembled PDU]"
"4966","608.759839","192.168.1.216","52.249.36.204","TCP","1514","49741  >  443 [ACK] Seq=4411 Ack=3073 Win=63535 Len=1460 [TCP segment of a reassembled PDU]"
"4967","608.759840","192.168.1.216","52.249.36.204","TCP","1514","49741  >  443 [ACK] Seq=5871 Ack=3073 Win=63535 Len=1460 [TCP segment of a reassembled PDU]"
"4968","608.759840","192.168.1.216","52.249.36.204","TCP","1514","49741  >  443 [ACK] Seq=7331 Ack=3073 Win=63535 Len=1460 [TCP segment of a reassembled PDU]"
"4969","608.759841","192.168.1.216","52.249.36.204","TCP","1514","49741  >  443 [ACK] Seq=8791 Ack=3073 Win=63535 Len=1460 [TCP segment of a reassembled PDU]"
"4970","608.759842","192.168.1.216","52.249.36.204","TLSv1.2","1284","Application Data"
"4971","608.759940","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=2951 Win=64240 Len=0"
"4972","608.759974","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=4411 Win=64240 Len=0"
"4973","608.760006","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=5871 Win=64240 Len=0"
"4974","608.760093","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=7331 Win=64240 Len=0"
"4975","608.760132","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=8791 Win=64240 Len=0"
"4976","608.760201","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=10251 Win=64240 Len=0"
"4977","608.760274","52.249.36.204","192.168.1.216","TCP","54","443  >  49741 [ACK] Seq=3073 Ack=11481 Win=64240 Len=0"
"4978","608.791686","52.249.36.204","192.168.1.216","TLSv1.2","109","Application Data"
"4979","608.792489","52.249.36.204","192.168.1.216","TLSv1.2","261","Application Data, Application Data, Application Data, Application Data"
"4980","608.792668","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=11481 Ack=3335 Win=63273 Len=0"
"4981","608.809948","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [ACK] Seq=3335 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4982","608.809952","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [PSH, ACK] Seq=4795 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4983","608.810107","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=11481 Ack=6255 Win=64240 Len=0"
"4984","608.810357","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [PSH, ACK] Seq=6255 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4985","608.810461","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [ACK] Seq=7715 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4986","608.810476","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [PSH, ACK] Seq=9175 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4987","608.810597","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=11481 Ack=10635 Win=64240 Len=0"
"4988","608.811279","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [ACK] Seq=10635 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4989","608.811282","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [PSH, ACK] Seq=12095 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4990","608.811386","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=11481 Ack=13555 Win=64240 Len=0"
"4991","608.812185","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [ACK] Seq=13555 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4992","608.812188","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [PSH, ACK] Seq=15015 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4993","608.812340","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=11481 Ack=16475 Win=64240 Len=0"
"4994","608.813206","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [PSH, ACK] Seq=16475 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4995","608.813321","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=11481 Ack=17935 Win=64240 Len=0"
"4996","608.813371","52.249.36.204","192.168.1.216","TCP","1514","443  >  49741 [ACK] Seq=17935 Ack=11481 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"4997","608.813373","52.249.36.204","192.168.1.216","TLSv1.2","492","Application Data, Application Data"
"4998","608.813496","192.168.1.216","52.249.36.204","TCP","54","49741  >  443 [ACK] Seq=11481 Ack=19833 Win=64240 Len=0"
